,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
443,-65520,1967205272746035171722,1967223763693917993698,24978217610022487898246,25473975716037570562472,0.001427725840648342453662299734,0.001427725840648342453662299734,0.001436317515366089207013194592,0.001427725840648342453662299734,0.001436317515366089207013194592,0,2891813316973847568.818453044,0,2.891813316973847568818453044
444,-65460,712301680313980819280,712301680313980819280,25690519290336468717526,26186277396351551381752,0.001436317515366089207013194592,0.001436317515366089207013194592,0.001444960892499211483638932022,0.001436317515366089207013194592,0.001444960892499211483638932022,0,2981604981314693573.546387644,0,2.981604981314693573546387644
445,-65400,372668815291912918450,374114487468545942504,26063188105628381635976,26558946211643464300202,0.001444960892499211483638932022,0.001444960892499211483638932022,0.001453656283179106069497129653,0.001444960892499211483638932022,0.001453656283179106069497129653,0,3033122836463488610.656350021,0,3.033122836463488610656350021
446,-65340,372832462572173247199,372832462572173247199,26436020568200554883175,26931778674215637547401,0.001453656283179106069497129653,0.001453656283179106069497129653,0.001462404000409475819089524224,0.001453656283179106069497129653,0.001462404000409475819089524224,0,3084942080203033747.970434620,0,3.08494208020303374797043462
447,-65280,1136874192123741590170,1136874192123741590170,27572894760324296473345,28068652866339379137571,0.001462404000409475819089524224,0.001462404000409475819089524224,0.001471204359077596695852365735,0.001462404000409475819089524224,0.001471204359077596695852365735,0,3224826586342170379.128970194,0,3.224826586342170379128970194
448,-65220,3711991216213955979049,3749930561290911772157,31284885976538252452394,31780644082553335116620,0.001471204359077596695852365735,0.001471204359077596695852365735,0.001480057675965652614601877039,0.001471204359077596695852365735,0.001480057675965652614601877039,0,3662269574924672895.536986295,0,3.662269574924672895536986295
449,-65160,1070939731642946079156,1100068693433049908660,32355825708181198531550,32851583814196281195776,0.001480057675965652614601877039,0.001480057675965652614601877039,0.001488964269762138494049529137,0.001480057675965652614601877039,0.001488964269762138494049529137,0,3797053750333819532.342972897,0,3.797053750333819532342972897
450,-65100,6915124958652562499267,6915124958652562499267,39270950666833761030817,39766708772848843695043,0.001488964269762138494049529137,0.001488964269762138494049529137,0.001497924461073331929857206763,0.001488964269762138494049529137,0.001497924461073331929857206763,0,4610127109259267412.248683453,0,4.610127109259267412248683453
451,-65040,879874356397623911661,879874356397623911661,40150825023231384942478,40646583129246467606704,0.001497924461073331929857206763,0.001497924461073331929857206763,0.001506938572434833901172438730,0.001497924461073331929857206763,0.001506938572434833901172438730,0,4726287244208711223.427930576,0,4.726287244208711223427930576
452,-64980,4113269755793368573678,4120376169677655663524,44264094779024753516156,44759852885039836180382,0.001506938572434833901172438730,0.001506938572434833901172438730,0.001516006928323178926068831701,0.001506938572434833901172438730,0.001516006928323178926068831701,0,5220204756859465789.952109044,0,5.220204756859465789952109044
453,-64920,1546392302504976366005,1546392302504976366005,45810487081529729882161,46306245187544812546387,0.001516006928323178926068831701,0.001516006928323178926068831701,0.001525129855167515083816764164,0.001516006928323178926068831701,0.001525129855167515083816764164,0,5416780943549346989.712637516,0,5.416780943549346989712637516
